 pres temp vfr mfr    comp
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0166 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0166 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0166 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0166 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0166 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0166 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0166 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0168 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0168 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0168 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0168 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0168 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0168 +0.0355    Air
 +031.19 +025.04 +0.0168 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0168 +0.0355    Air
 +031.20 +025.04 +0.0168 +0.0355    Air
 +031.20 +025.04 +0.0168 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0168 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0168 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0168 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0168 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0168 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0168 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0168 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0168 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0355    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0167 +0.0354    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0353    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0166 +0.0352    Air
 +031.20 +025.04 +0.0165 +0.0351    Air
 +031.20 +025.04 +0.0162 +0.0346    Air
 +031.20 +025.04 +0.0159 +0.0337    Air
 +031.20 +025.04 +0.0159 +0.0337    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.20 +025.04 +0.0159 +0.0337    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0159 +0.0337    Air
 +031.21 +025.04 +0.0159 +0.0337    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0159 +0.0337    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0159 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0159 +0.0337    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
 +031.21 +025.04 +0.0158 +0.0336    Air
